ISC file: c2670.isc

Gate	Type	Fanout
738	BUF	 1422 1211
741	BUF	 1141 1140
744	BUF	 1353 1142
747	BUF	 1352 1143
750	BUF	 1355 1144
753	BUF	 1354 1145
756	BUF	 1425 1212
759	BUF	 1424 1213
762	BUF	 1427 1214
765	BUF	 1426 1215
768	BUF	 1185 1184
771	BUF	 1397 1186
774	BUF	 1396 1187
777	BUF	 1399 1188
780	BUF	 1398 1189
783	BUF	 1441 1249
786	BUF	 1440 1250
792	NOT	 3975
799	NOT	 3976
800	NOT	 3790 3600
805	BUF	 3977
900	NAND	 1129
901	NAND	 1129
902	NAND	 1133
903	NAND	 1133
904	NAND	 1137
905	NAND	 1137
998	NAND	 1216
999	NAND	 1216
1026	AND	 3978
1027	AND	 1269
1028	NOT	 3979
1029	NAND	 3980
1032	NOT	 1275
1033	NOT	 1276
1034	AND	 1448 1277
1037	BUF	 2985 2984 2901 2900
1042	NOT	 1465 1463 1462 1460 1459 1457 1456 1454 1453 1451
1053	NOT	 1464 1463 1461 1460 1458 1457 1455 1454 1452 1451
1064	AND	 1596
1065	AND	 1600
1066	AND	 1606
1067	AND	 1612
1068	AND	 1615
1069	AND	 1302
1070	BUF	 3009 3008 2917 2916
1075	NOT	 1480 1478 1477 1475 1474 1472 1471 1469 1468 1466
1086	NOT	 1479 1478 1476 1475 1473 1472 1470 1469 1467 1466
1097	AND	 1619
1098	AND	 1624
1099	AND	 1628
1100	AND	 1631
1101	AND	 1634
1102	NOT	 1495 1493 1492 1490 1489 1487 1486 1484 1483 1481
1113	NOT	 1494 1493 1491 1490 1488 1487 1485 1484 1482 1481
1124	AND	 1637
1125	AND	 1642
1126	AND	 1647
1127	AND	 1651
1128	AND	 1656
1129	NAND	 1909 1784 1496
1133	NAND	 1908 1784 1499
1137	NAND	 1516 1513
1140	NOT	 1351
1141	NAND	 1502
1142	NOT	 1352
1143	NOT	 1353
1144	NOT	 1354
1145	NOT	 1355
1146	NOT	 1543 1541 1540 1538 1537 1535 1534 1532 1531 1529
1157	NOT	 1542 1541 1539 1538 1536 1535 1533 1532 1530 1529
1168	AND	 1708
1169	AND	 1676
1170	AND	 1681
1171	AND	 1686
1172	AND	 1690
1173	NOT	 1547 1546 1545 1544
1178	NOT	 1552 1551 1550 1549 1548
1184	NOT	 1395
1185	NAND	 1553
1186	NOT	 1396
1187	NOT	 1397
1188	NOT	 1398
1189	NOT	 1399
1190	BUF	 3453 3450 3140 3137
1195	BUF	 3459 3456 3160 3157
1200	NOT	 1567 1566 1565 1564
1205	NOT	 1571 1570 1569 1568
1210	NOT	 1422
1211	NOT	 1423
1212	NOT	 1424
1213	NOT	 1425
1214	NOT	 1426
1215	NOT	 1427
1216	NAND	 1939 1581
1219	BUF	 2407 1519
1222	BUF	 2408 1520
1225	BUF	 2409 1521
1228	BUF	 2410 1522
1231	BUF	 2411 1523
1234	BUF	 2412 1524
1237	BUF	 2413 1525
1240	BUF	 2414 1526
1243	BUF	 2415 1527
1246	BUF	 2416 1528
1249	NOT	 1440
1250	NOT	 1441
1251	BUF	 2428 1572
1254	BUF	 2429 1573
1257	BUF	 2430 1574
1260	BUF	 2431 1575
1263	BUF	 2432 1576
1266	BUF	 2433 1577
1269	NOT	 3981
1275	AND	 1449
1276	AND	 1450
1277	BUF	 3982
1302	OR	 2931
1351	NAND	 1502
1352	NAND	 1506
1353	NAND	 1506
1354	NAND	 1510
1355	NAND	 1510
1395	NAND	 1553
1396	NAND	 1557
1397	NAND	 1557
1398	NAND	 1561
1399	NAND	 1561
1422	NAND	 1578
1423	NAND	 1578
1424	NAND	 1585
1425	NAND	 1585
1426	NAND	 1582
1427	NAND	 1582
1440	NAND	 1588
1441	NAND	 1588
1448	NOT	 3983
1449	NOT	 1591
1450	NOT	 1591
1451	AND	 1596
1452	AND	 1596
1453	AND	 1596
1454	AND	 1600
1455	AND	 1600
1456	AND	 1600
1457	AND	 1606
1458	AND	 1606
1459	AND	 1606
1460	AND	 1612
1461	AND	 1612
1462	AND	 1612
1463	AND	 1615
1464	AND	 1615
1465	AND	 1615
1466	AND	 1619
1467	AND	 1619
1468	AND	 1619
1469	AND	 1624
1470	AND	 1624
1471	AND	 1624
1472	AND	 1628
1473	AND	 1628
1474	AND	 1628
1475	AND	 1631
1476	AND	 1631
1477	AND	 1631
1478	AND	 1634
1479	AND	 1634
1480	AND	 1634
1481	AND	 1637
1482	AND	 1637
1483	AND	 1637
1484	AND	 1642
1485	AND	 1642
1486	AND	 1642
1487	AND	 1647
1488	AND	 1647
1489	AND	 1647
1490	AND	 1651
1491	AND	 1651
1492	AND	 1651
1493	AND	 1656
1494	AND	 1656
1495	AND	 1656
1496	NOT	 1908 1785
1499	NOT	 1909 1785
1502	NAND	 2158 2032 1770
1506	NAND	 2157 2032 1773
1510	NAND	 1781 1778
1513	BUF	 1784 1776
1516	BUF	 1785 1777
1519	NOT	 2302
1520	NOT	 2304
1521	NOT	 2306
1522	NOT	 2308
1523	NOT	 2310
1524	NOT	 2312
1525	NOT	 2314
1526	NOT	 2316
1527	NOT	 2318
1528	NOT	 2320
1529	AND	 1708
1530	AND	 1708
1531	AND	 1708
1532	AND	 1676
1533	AND	 1676
1534	AND	 1676
1535	AND	 1681
1536	AND	 1681
1537	AND	 1681
1538	AND	 1686
1539	AND	 1686
1540	AND	 1686
1541	AND	 1690
1542	AND	 1690
1543	AND	 1690
1544	AND	 2052
1545	AND	 2055
1546	AND	 2058
1547	AND	 2061
1548	AND	 2064
1549	AND	 2067
1550	AND	 2070
1551	AND	 2073
1552	AND	 2076
1553	NAND	 2178 2042 1795
1557	NAND	 2177 2042 1798
1561	NAND	 1804 1801
1564	AND	 2079
1565	AND	 2095
1566	AND	 2098
1567	AND	 2101
1568	AND	 2104
1569	AND	 2107
1570	AND	 2110
1571	AND	 2034
1572	NOT	 2329
1573	NOT	 2331
1574	NOT	 2333
1575	NOT	 2335
1576	NOT	 2337
1577	NOT	 2339
1578	NAND	 1809 1808
1581	NOT	 1809
1582	NAND	 1941 1810
1585	NAND	 1940 1811
1588	NAND	 2760 1807
1591	AND	 3877 1823 1822 1726
1596	OR	 1833 1824 1813
1600	OR	 1936 1910 1836 1830 1815
1606	OR	 1911 1841 1831 1827 1814
1612	OR	 1912 1848
1615	OR	 1913 1852 1821
1619	OR	 1914 1856 1832 1820
1624	OR	 1915 1863 1819
1628	OR	 1916 1870
1631	OR	 1917 1875
1634	OR	 1918 1880
1637	OR	 1951 1932 1894 1818
1642	OR	 1960 1933 1897 1816
1647	OR	 1957 1934 1817
1651	OR	 2154 1966 1935 1885
1656	OR	 2156 1963 1888
1676	OR	 2634 2608 1942 1928
1681	OR	 2635 2609 1948 1929
1686	OR	 1945 1930 1891
1690	OR	 1954 1931
1708	OR	 2322 1919
1726	BUF	 3984
1770	NOT	 2157 2033
1773	NOT	 2158 2033
1776	NOT	 1908
1777	NOT	 1909
1778	BUF	 2032 2028
1781	BUF	 2033 2029
1784	AND	 2030
1785	AND	 2031
1795	NOT	 2177 2043
1798	NOT	 2178 2043
1801	BUF	 2042 2040
1804	BUF	 2043 2041
1807	NOT	 2694
1808	NOT	 1939
1809	NAND	 2046
1810	NOT	 1940
1811	NOT	 1941
1813	AND	 3546
1814	AND	 2496
1815	AND	 1969
1816	NOT	 3985
1817	NOT	 3986
1818	NOT	 3987
1819	NOT	 3988
1820	NOT	 3989
1821	NOT	 3990
1822	AND	 1970
1823	AND	 1971
1824	BUF	 2210 2125
1827	NOT	 2197 2120
1830	AND	 2521
1831	AND	 2266
1832	AND	 2269
1833	NOT	 2204 2188
1836	NOT	 3428 3409 2201 2185
1841	NOT	 3500 3480 2216 2213 2207 2191
1848	BUF	 2128 2127 2010
1852	BUF	 2135 2126 2012
1856	BUF	 2809 2789 2631 2611 2194 2014
1863	BUF	 2810 2790 2632 2612 2141 2016
1870	BUF	 2811 2791 2144 2018
1875	BUF	 2812 2792 2147 2020
1880	BUF	 2633 2607 2150 2022
1885	NAND	 2154 2153
1888	NAND	 2156 2155
1891	BUF	 2636 2610
1894	AND	 2119 2113
1897	NOT	 2250 2113
1908	AND	 2030
1909	AND	 2031
1910	AND	 2052
1911	AND	 2055
1912	AND	 2058
1913	AND	 2061
1914	AND	 2064
1915	AND	 2067
1916	AND	 2070
1917	AND	 2073
1918	AND	 2076
1919	NOT	 2172
1928	AND	 2079
1929	AND	 2095
1930	AND	 2098
1931	AND	 2101
1932	AND	 2104
1933	AND	 2107
1934	AND	 2110
1935	AND	 2034
1936	BUF	 2579 2200
1939	NAND	 2046
1940	NAND	 2049
1941	NAND	 2049
1942	BUF	 2172 2171
1945	BUF	 2324 2173
1948	BUF	 2323 2174
1951	BUF	 2326 2175
1954	BUF	 2325 2176
1957	BUF	 2355 2234
1960	BUF	 2354 2235
1963	BUF	 2357 2236
1966	BUF	 2356 2237
1969	OR	 3991
1970	NOT	 3992
1971	NOT	 3993
2010	BUF	 3994
2012	BUF	 3995
2014	BUF	 3996
2016	BUF	 3997
2018	BUF	 3998
2020	BUF	 3999
2022	BUF	 4000
2028	NOT	 2157
2029	NOT	 2158
2030	BAD	 2219
2031	BAD	 2219
2032	AND	 2297
2033	AND	 2298
2034	OR	 2750
2040	NOT	 2177
2041	NOT	 2178
2042	AND	 2327
2043	AND	 2328
2046	NAND	 2528 2300
2049	NAND	 2747 2301
2052	OR	 2303 2302
2055	OR	 2305 2304
2058	OR	 2307 2306
2061	OR	 2309 2308
2064	OR	 2311 2310
2067	OR	 2313 2312
2070	OR	 2315 2314
2073	OR	 2317 2316
2076	OR	 2319 2318
2079	OR	 2321 2320
2095	OR	 2330 2329
2098	OR	 2332 2331
2101	OR	 2334 2333
2104	OR	 2336 2335
2107	OR	 2338 2337
2110	OR	 2340 2339
2113	AND	 2395 2391 2382 2377 2359
2119	NOT	 2250
2120	NAND	 2469 2386 2368 2358
2125	AND	 3780
2126	AND	 2266
2127	AND	 2269
2128	NOT	 3499 3479 2478 2472 2454 2434
2135	NOT	 3517 3498 2481 2475 2437
2141	NOT	 2460 2443
2144	NOT	 2457 2440
2147	NOT	 2466 2449
2150	NOT	 2463 2446
2153	AND	 2291
2154	AND	 2291
2155	AND	 2294
2156	AND	 2294
2157	AND	 2297
2158	AND	 2298
2171	NOT	 2322
2172	NAND	 2417
2173	NOT	 2323
2174	NOT	 2324
2175	NOT	 2325
2176	NOT	 2326
2177	AND	 2327
2178	AND	 2328
2185	BUF	 2504 2364
2188	BUF	 2503 2365
2191	BUF	 2719 2366
2194	NOT	 2720 2367
2197	NOT	 2453 2452
2200	NOT	 2453
2201	BUF	 2511 2372
2204	BUF	 2510 2373
2207	BUF	 2726 2374
2210	BUF	 3286 2375
2213	BUF	 3670 2376
2216	BUF	 3697 2403
2219	NAND	 2406 2400
2234	NOT	 2354
2235	NOT	 2355
2236	NOT	 2356
2237	NOT	 2357
2250	AND	 2540 2537
2266	OR	 2388 2387
2269	OR	 2390 2389
2291	OR	 2710 2531
2294	OR	 2709 2534
2297	BAD	 2484
2298	BAD	 2484
2300	NOT	 2400
2301	NOT	 2664
2302	NAND	 2544
2303	NOT	 2407
2304	NAND	 2545
2305	NOT	 2408
2306	NAND	 2546
2307	NOT	 2409
2308	NAND	 2547
2309	NOT	 2410
2310	NAND	 2548
2311	NOT	 2411
2312	NAND	 2549
2313	NOT	 2412
2314	NAND	 2550
2315	NOT	 2413
2316	NAND	 2551
2317	NOT	 2414
2318	NAND	 2552
2319	NOT	 2415
2320	NAND	 2553
2321	NOT	 2416
2322	NAND	 2417
2323	NAND	 2421
2324	NAND	 2421
2325	NAND	 2425
2326	NAND	 2425
2327	BAD	 2493
2328	BAD	 2493
2329	NAND	 2563
2330	NOT	 2428
2331	NAND	 2564
2332	NOT	 2429
2333	NAND	 2565
2334	NOT	 2430
2335	NAND	 2566
2336	NOT	 2431
2337	NAND	 2567
2338	NOT	 2432
2339	NAND	 2568
2340	NOT	 2433
2354	NAND	 2490
2355	NAND	 2490
2356	NAND	 2487
2357	NAND	 2487
2358	AND	 2496
2359	NOT	 2659 2603
2364	NOT	 2503
2365	NOT	 2504
2366	NOT	 2618
2367	NOT	 2619
2368	BUF	 3284 3193 2621
2372	NOT	 2510
2373	NOT	 2511
2374	NOT	 2629
2375	NOT	 3195
2376	NOT	 3598
2377	NOT	 2610 2609 2608 2607
2382	BUF	 2638 2612 2611
2386	AND	 2521
2387	BUF	 4001
2388	BUF	 4002
2389	BUF	 4003
2390	BUF	 4004
2391	BUF	 2646 2632 2631
2395	NOT	 2636 2635 2634 2633
2400	NAND	 2652
2403	NOT	 3633
2406	NOT	 2528
2407	NAND	 2544
2408	NAND	 2545
2409	NAND	 2546
2410	NAND	 2547
2411	NAND	 2548
2412	NAND	 2549
2413	NAND	 2550
2414	NAND	 2551
2415	NAND	 2552
2416	NAND	 2553
2417	NAND	 2939 2839 2681
2421	NAND	 2938 2839 2684
2425	NAND	 2690 2687
2428	NAND	 2563
2429	NAND	 2564
2430	NAND	 2565
2431	NAND	 2566
2432	NAND	 2567
2433	NAND	 2568
2434	BUF	 2618 2617
2437	BUF	 2620 2619
2440	BUF	 2772 2695
2443	BUF	 2771 2696
2446	BUF	 2774 2697
2449	BUF	 2773 2698
2452	NOT	 2579
2453	NAND	 2703
2454	BUF	 2629 2628
2457	BUF	 2776 2699
2460	BUF	 2775 2700
2463	BUF	 2778 2701
2466	BUF	 2777 2702
2469	NOT	 2963 2706
2472	BUF	 3669 2630
2475	BUF	 3695 2645
2478	BUF	 3696 2655
2481	BUF	 3720 2656
2484	NAND	 2664 2663
2487	NAND	 2782 2707
2490	NAND	 2781 2708
2493	NAND	 2694 2693
2496	OR	 4005
2503	NAND	 2613
2504	NAND	 2613
2510	NAND	 2624
2511	NAND	 2624
2521	OR	 2644 2643
2528	NAND	 2652
2531	NOT	 2784 2710
2534	NOT	 2783 2709
2537	BUF	 2738 2729
2540	BUF	 2766 2761
2544	NAND	 2674
2545	NAND	 2673
2546	NAND	 2672
2547	NAND	 2671
2548	NAND	 2670
2549	NAND	 2669
2550	NAND	 2668
2551	NAND	 2667
2552	NAND	 2666
2553	NAND	 2665
2563	NAND	 2680
2564	NAND	 2679
2565	NAND	 2678
2566	NAND	 2677
2567	NAND	 2676
2568	NAND	 2675
2579	NAND	 2703
2603	BUF	 2854 2844 2820
2607	AND	 2894
2608	AND	 2895
2609	AND	 2896
2610	AND	 2897
2611	AND	 2898
2612	AND	 2899
2613	NAND	 3282 3191 2793
2617	NOT	 2719
2618	NAND	 2796
2619	NAND	 2800
2620	NOT	 2720
2621	NOT	 3283 3194
2624	NAND	 3283 3193 2803
2628	NOT	 2726
2629	NAND	 2806
2630	NOT	 3597
2631	AND	 2914
2632	AND	 2915
2633	AND	 2918
2634	AND	 2919
2635	AND	 2920
2636	AND	 2921
2638	NOT	 2792 2791 2790 2789
2643	BUF	 4006
2644	BUF	 4007
2645	NOT	 3630
2646	NOT	 2812 2811 2810 2809
2652	NAND	 2743
2655	NOT	 3632
2656	NOT	 3662
2659	BUF	 2869 2859 2831
2663	NOT	 2747
2664	NAND	 2826
2665	NOT	 2748
2666	NOT	 2748
2667	NOT	 2748
2668	NOT	 2748
2669	NOT	 2748
2670	NOT	 2749
2671	NOT	 2749
2672	NOT	 2749
2673	NOT	 2749
2674	NOT	 2749
2675	NOT	 2750
2676	NOT	 2751
2677	NOT	 2751
2678	NOT	 2751
2679	NOT	 2751
2680	NOT	 2751
2681	NOT	 2938 2840
2684	NOT	 2939 2840
2687	BUF	 2839 2837
2690	BUF	 2840 2838
2693	NOT	 2760
2694	NAND	 2841
2695	NOT	 2771
2696	NOT	 2772
2697	NOT	 2773
2698	NOT	 2774
2699	NOT	 2775
2700	NOT	 2776
2701	NOT	 2777
2702	NOT	 2778
2703	NAND	 2881 2880
2706	NOT	 2881
2707	NOT	 2781
2708	NOT	 2782
2709	AND	 2783
2710	AND	 2784
2719	NAND	 2796
2720	NAND	 2800
2726	NAND	 2806
2729	BUF	 2897 2896 2895 2894
2738	BUF	 2921 2920 2919 2918
2743	NOT	 2817
2747	NAND	 2826
2748	AND	 2829
2749	AND	 2829
2750	AND	 2830
2751	AND	 2830
2760	NAND	 2841
2761	BUF	 3152 3149 3146 3143
2766	BUF	 3172 3169 3166 3163
2771	NAND	 2877
2772	NAND	 2877
2773	NAND	 2874
2774	NAND	 2874
2775	NAND	 2885
2776	NAND	 2885
2777	NAND	 2882
2778	NAND	 2882
2781	NAND	 2888
2782	NAND	 2888
2783	OR	 2891
2784	OR	 2891
2789	AND	 2898
2790	AND	 2899
2791	AND	 2900
2792	AND	 2901
2793	NOT	 3281 3192
2796	NAND	 3281 3191 2992
2800	NAND	 2998 2995
2803	NOT	 3284 3194
2806	NAND	 3004 3001
2809	AND	 2914
2810	AND	 2915
2811	AND	 2916
2812	AND	 2917
2817	AND	 3028 2925
2820	BUF	 3037 3036 3035 3030 3007
2826	NAND	 3876 2971
2829	AND	 2931
2830	AND	 2931
2831	BUF	 3046 3045 3044 3039 3029
2837	NOT	 2938
2838	NOT	 2939
2839	AND	 3047
2840	AND	 3048
2841	NAND	 3826 2970
2844	BUF	 3056 3055 3054 3053 3050
2854	BUF	 3060 3059 3058 3057
2859	BUF	 3067 3066 3065 3064 3061
2869	BUF	 3071 3070 3069 3068
2874	NAND	 3176 3072
2877	NAND	 3175 3073
2880	NOT	 2963
2881	NAND	 3076
2882	NAND	 3178 3074
2885	NAND	 3177 3075
2888	NAND	 3410 3049
2891	NAND	 4008
2894	AND	 2972
2895	AND	 2975
2896	AND	 2978
2897	AND	 2981
2898	OR	 2984
2899	OR	 2985
2900	AND	 2986
2901	AND	 2989
2914	OR	 3008
2915	OR	 3009
2916	AND	 3010
2917	AND	 3013
2918	AND	 3016
2919	AND	 3019
2920	AND	 3022
2921	AND	 3025
2925	BUF	 4009
2931	AND	 3079 3038
2938	AND	 3047
2939	AND	 3048
2963	NAND	 3076
2970	NOT	 4010
2971	NOT	 4011
2972	NOT	 3296 3253
2975	NOT	 3295 3250
2978	NOT	 3293 3247
2981	NOT	 3291 3244
2984	AND	 3088
2985	AND	 3091
2986	NOT	 3301 3259
2989	NOT	 3299 3256
2992	NOT	 3282 3192
2995	BUF	 3191 3187
2998	BUF	 3192 3188
3001	BUF	 3193 3189
3004	BUF	 3194 3190
3007	AND	 3288
3008	AND	 3110
3009	AND	 3113
3010	NOT	 3314 3277
3013	NOT	 3312 3274
3016	NOT	 3309 3271
3019	NOT	 3308 3268
3022	NOT	 3306 3265
3025	NOT	 3304 3262
3028	NOT	 3876
3029	AND	 3302
3030	NOT	 3217 3216 3215 3197
3035	AND	 3315
3036	AND	 3318
3037	AND	 3321
3038	BUF	 4012
3039	NOT	 3220 3219 3218 3208
3044	AND	 3324
3045	AND	 3327
3046	AND	 3330
3047	BAD	 3180
3048	BAD	 3180
3049	NOT	 3289
3050	NOT	 3223 3222
3053	AND	 3334
3054	AND	 3335
3055	AND	 3137
3056	AND	 3140
3057	AND	 3143
3058	AND	 3146
3059	AND	 3149
3060	AND	 3152
3061	NOT	 3231 3230
3064	AND	 3336
3065	AND	 3337
3066	AND	 3157
3067	AND	 3160
3068	AND	 3163
3069	AND	 3166
3070	AND	 3169
3071	AND	 3172
3072	NOT	 3175
3073	NOT	 3176
3074	NOT	 3177
3075	NOT	 3178
3076	NAND	 3196 3195
3079	NOT	 4013
3088	NOT	 3559 3367
3091	NOT	 3558 3364
3110	NOT	 3570 3397
3113	NOT	 3569 3394
3137	AND	 3360 3301
3140	AND	 3356 3299
3143	AND	 3352 3296
3146	AND	 3348 3295
3149	AND	 3344 3293
3152	AND	 3340 3291
3157	AND	 3390 3314
3160	AND	 3386 3312
3163	AND	 3382 3309
3166	AND	 3378 3308
3169	AND	 3374 3306
3172	AND	 3370 3304
3175	NAND	 3238
3176	NAND	 3238
3177	NAND	 3241
3178	NAND	 3241
3180	NAND	 3333 3289
3187	NOT	 3281
3188	NOT	 3282
3189	NOT	 3283
3190	NOT	 3284
3191	AND	 3401
3192	AND	 3402
3193	AND	 3403
3194	AND	 3404
3195	NAND	 3400
3196	NOT	 3286
3197	AND	 3288
3208	AND	 3302
3215	AND	 3315
3216	AND	 3318
3217	AND	 3321
3218	AND	 3324
3219	AND	 3327
3220	AND	 3330
3222	AND	 3334
3223	AND	 3335
3230	AND	 3336
3231	AND	 3337
3238	NAND	 3667 3405
3241	NAND	 3668 3406
3244	BUF	 3552 3412
3247	BUF	 3553 3414
3250	BUF	 3554 3416
3253	BUF	 3555 3418
3256	BUF	 3556 3420
3259	BUF	 3557 3422
3262	BUF	 3563 3430
3265	BUF	 3564 3432
3268	BUF	 3565 3434
3271	BUF	 3566 3436
3274	BUF	 3567 3438
3277	BUF	 3568 3440
3281	AND	 3401
3282	AND	 3402
3283	AND	 3403
3284	AND	 3404
3286	NAND	 3400
3288	OR	 3409
3289	NAND	 3481
3291	AND	 3762
3293	AND	 3732
3295	AND	 3733
3296	AND	 3734
3299	AND	 3816
3301	AND	 3735
