ISC file: c432.isc

Gate	Type	Fanout
333		 351
334	NAND	 380
335		 352
336	NAND	 381
337		 353
338	NAND	 386
339		 354
340	NAND	 393
341		 355
342	NAND	 399
343		 356
344	NAND	 404
345	NAND	 407
346	NAND	 411
347	NAND	 414
348	NAND	 357
349	NAND	 357
350	NAND	 357
351	NAND	 357
352	NAND	 357
353	NAND	 357
354	NAND	 357
355	NAND	 357
356	NAND	 357
357	AND	 360 370
360	NOT	 371 372 373 374 375 376 377 378 379
370	NOT	 435
371	NAND	 380
372	NAND	 381
373	NAND	 386
374	NAND	 393
375	NAND	 399
376	NAND	 404
377	NAND	 407
378	NAND	 411
379	NAND	 414
380	NAND	 415
381	NAND	 416 430 431 432
386	NAND	 416 422 425 429 430 431
393	NAND	 416 417 425 428 429
399	NAND	 416 425 428 430
404	NAND	 416 418
407	NAND	 416 419 429
411	NAND	 416 420
414	NAND	 416
415	NOT	 421
416	AND	 421
417	NOT	 422
418	NOT	 425
419	NOT	 428
420	NOT	 429
421	BAD	 436
422	NAND	 430 432
425	NAND	 431 432
428	NAND	 431
429	NAND	 432
430	NAND	 437
431	NAND	 438
432	NAND	 439
433	PO	
434	PO	
435	PO	
436	PO	
437	PO	
438	PO	
439	PO	

Gate1	Gate2	Fault
1	0	0
1	0	1
242	1	1
4	0	0
4	0	1
154	4	1
380	4	1
8	0	0
8	0	1
157	8	0
334	8	1
11	0	0
11	0	1
246	11	1
14	0	0
14	0	1
158	14	0
371	14	1
17	0	0
17	0	1
159	17	1
381	17	1
21	0	0
21	0	1
183	21	0
336	21	1
24	0	0
24	0	1
250	24	1
27	0	0
27	0	1
184	27	0
372	27	1
30	0	0
30	0	1
162	30	1
386	30	1
34	0	0
34	0	1
185	34	0
338	34	1
37	0	0
37	0	1
254	37	1
40	0	0
40	0	1
186	40	0
373	40	1
43	0	0
43	0	1
165	43	1
393	43	1
47	0	0
47	0	1
187	47	0
340	47	1
50	0	0
50	0	1
255	50	1
53	0	0
53	0	1
188	53	0
374	53	1
56	0	0
56	0	1
168	56	1
399	56	1
60	0	0
60	0	1
189	60	0
342	60	1
63	0	0
63	0	1
256	63	1
66	0	0
66	0	1
190	66	0
375	66	1
69	0	0
69	0	1
171	69	1
404	69	1
73	0	0
73	0	1
191	73	0
344	73	1
76	0	0
76	0	1
257	76	1
79	0	0
79	0	1
192	79	0
376	79	1
82	0	0
82	0	1
174	82	1
407	82	1
86	0	0
86	0	1
193	86	0
345	86	1
89	0	0
89	0	1
258	89	1
92	0	0
92	0	1
194	92	0
377	92	1
95	0	0
95	0	1
177	95	1
411	95	1
99	0	0
99	0	1
195	99	0
346	99	1
102	0	0
102	0	1
259	102	1
105	0	0
105	0	1
196	105	0
378	105	1
108	0	0
108	0	1
180	108	1
414	108	1
112	0	0
112	0	1
197	112	0
347	112	1
115	0	0
115	0	1
198	115	0
379	115	1
118	0	1
119	0	0
119	0	1
157	119	0
158	119	0
122	0	1
123	0	0
123	0	1
183	123	0
184	123	0
126	0	1
127	0	0
127	0	1
185	127	0
186	127	0
130	0	1
131	0	0
131	0	1
187	131	0
188	131	0
134	0	1
135	0	0
135	0	1
189	135	0
190	135	0
138	0	1
139	0	0
139	0	1
191	139	0
192	139	0
142	0	1
143	0	0
143	0	1
193	143	0
194	143	0
146	0	1
147	0	0
147	0	1
195	147	0
196	147	0
150	0	1
151	0	0
151	0	1
197	151	0
198	151	0
154	0	0
154	0	1
199	154	1
224	154	0
157	0	1
158	0	1
159	0	0
159	0	1
199	159	1
227	159	0
162	0	0
162	0	1
199	162	1
230	162	0
165	0	0
165	0	1
199	165	1
233	165	0
168	0	0
168	0	1
199	168	1
236	168	0
171	0	0
171	0	1
199	171	1
239	171	0
174	0	0
174	0	1
199	174	1
243	174	0
177	0	0
177	0	1
199	177	1
247	177	0
180	0	0
180	0	1
199	180	1
251	180	0
183	0	1
184	0	1
185	0	1
186	0	1
187	0	1
188	0	1
189	0	1
190	0	1
191	0	1
192	0	1
193	0	1
194	0	1
195	0	1
196	0	1
197	0	1
198	0	1
199	0	0
199	0	1
203	0	0
203	0	1
224	203	0
227	203	0
230	203	0
233	203	0
236	203	0
239	203	0
243	203	0
247	203	0
251	203	0
213	0	0
213	0	1
242	213	1
246	213	1
250	213	1
254	213	1
255	213	1
256	213	1
257	213	1
258	213	1
259	213	1
223	0	0
223	0	1
224	0	0
224	0	1
260	224	1
263	224	1
227	0	0
227	0	1
264	227	1
288	227	1
230	0	0
230	0	1
267	230	1
289	230	1
233	0	0
233	0	1
270	233	1
290	233	1
236	0	0
236	0	1
273	236	1
291	236	1
239	0	0
239	0	1
276	239	1
292	239	1
242	0	1
243	0	0
243	0	1
279	243	1
293	243	1
246	0	1
247	0	0
247	0	1
282	247	1
294	247	1
250	0	1
251	0	0
251	0	1
285	251	1
295	251	1
254	0	1
255	0	1
256	0	1
257	0	1
258	0	1
259	0	1
260	0	0
260	0	1
296	260	1
330	260	0
264	0	0
264	0	1
296	264	1
331	264	0
267	0	0
267	0	1
296	267	1
332	267	0
270	0	0
270	0	1
296	270	1
333	270	0
273	0	0
273	0	1
296	273	1
335	273	0
276	0	0
276	0	1
296	276	1
337	276	0
279	0	0
279	0	1
296	279	1
339	279	0
282	0	0
282	0	1
296	282	1
341	282	0
285	0	0
285	0	1
296	285	1
343	285	0
296	0	0
296	0	1
300	0	1
301	0	1
302	0	1
303	0	1
304	0	1
305	0	1
306	0	1
307	0	1
308	0	1
309	0	0
309	0	1
330	309	0
331	309	0
332	309	0
333	309	0
335	309	0
337	309	0
339	309	0
341	309	0
343	309	0
319	0	0
319	0	1
334	319	1
336	319	1
338	319	1
340	319	1
342	319	1
344	319	1
345	319	1
346	319	1
347	319	1
329	0	0
329	0	1
330	0	1
331	0	1
332	0	1
333	0	1
334	0	1
335	0	1
336	0	1
337	0	1
338	0	1
339	0	1
340	0	1
341	0	1
342	0	1
343	0	1
344	0	1
345	0	1
346	0	1
347	0	1
348	0	1
349	0	1
350	0	1
351	0	1
352	0	1
353	0	1
354	0	1
355	0	1
356	0	1
357	0	0
357	0	1
360	0	0
360	0	1
371	360	1
372	360	1
373	360	1
374	360	1
375	360	1
376	360	1
377	360	1
378	360	1
379	360	1
370	0	0
370	0	1
371	0	1
372	0	1
373	0	1
374	0	1
375	0	1
376	0	1
377	0	1
378	0	1
379	0	1
381	0	0
381	0	1
416	381	1
430	381	1
431	381	1
432	381	1
386	0	0
386	0	1
416	386	1
422	386	1
425	386	1
429	386	1
430	386	1
431	386	1
393	0	0
393	0	1
416	393	1
425	393	1
428	393	1
429	393	1
399	0	0
399	0	1
416	399	1
425	399	1
428	399	1
430	399	1
404	0	0
404	0	1
416	404	1
407	0	0
407	0	1
416	407	1
429	407	1
411	0	0
411	0	1
416	411	1
414	0	1
415	0	0
416	0	0
417	0	1
418	0	1
419	0	1
420	0	1
421	0	0
421	0	1
422	0	0
422	0	1
430	422	1
432	422	1
425	0	0
425	0	1
431	425	1
432	425	1
428	0	1
429	0	1
430	0	0
430	0	1
431	0	0
431	0	1
432	0	0
432	0	1

Circuit processing completed. c432.isc

